===== VARIABLES DEL MODELO =====
Proceso=LAV | Operario=9 | Trabajo=JSAYPUFLMHOLKI8G | ID_tarea=977 | Tipo=IntVar | Nombre_ORtools=presente_t977_op9 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2070
Proceso=LAV | Operario=10 | Trabajo=JSAYPUFLMHOLKI8G | ID_tarea=977 | Tipo=IntVar | Nombre_ORtools=presente_t977_op10 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2071
Proceso=LAV | Operario=11 | Trabajo=JSAYPUFLMHOLKI8G | ID_tarea=977 | Tipo=IntVar | Nombre_ORtools=presente_t977_op11 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2072
Proceso=LAV | Operario=12 | Trabajo=JSAYPUFLMHOLKI8G | ID_tarea=977 | Tipo=IntVar | Nombre_ORtools=presente_t977_op12 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2073
Proceso=LAV | Operario=13 | Trabajo=JSAYPUFLMHOLKI8G | ID_tarea=977 | Tipo=IntVar | Nombre_ORtools=presente_t977_op13 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2074
Proceso=LAV | Operario=14 | Trabajo=JSAYPUFLMHOLKI8G | ID_tarea=977 | Tipo=IntVar | Nombre_ORtools=presente_t977_op14 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2075
Proceso=LAV | Operario=15 | Trabajo=JSAYPUFLMHOLKI8G | ID_tarea=977 | Tipo=IntVar | Nombre_ORtools=presente_t977_op15 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2076
Proceso=LAV | Operario=16 | Trabajo=JSAYPUFLMHOLKI8G | ID_tarea=977 | Tipo=IntVar | Nombre_ORtools=presente_t977_op16 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2077
Proceso=LAV | Operario=17 | Trabajo=JSAYPUFLMHOLKI8G | ID_tarea=977 | Tipo=IntVar | Nombre_ORtools=presente_t977_op17 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2078
Proceso=LAV | Operario=18 | Trabajo=JSAYPUFLMHOLKI8G | ID_tarea=977 | Tipo=IntVar | Nombre_ORtools=presente_t977_op18 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2079
Proceso=LAV | Operario=19 | Trabajo=JSAYPUFLMHOLKI8G | ID_tarea=977 | Tipo=IntVar | Nombre_ORtools=presente_t977_op19 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2080
Proceso=LAV | Operario=20 | Trabajo=JSAYPUFLMHOLKI8G | ID_tarea=977 | Tipo=IntVar | Nombre_ORtools=presente_t977_op20 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2081
Proceso=LAV | Operario=21 | Trabajo=JSAYPUFLMHOLKI8G | ID_tarea=977 | Tipo=IntVar | Nombre_ORtools=presente_t977_op21 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2082
Proceso=LAV | Operario=22 | Trabajo=JSAYPUFLMHOLKI8G | ID_tarea=977 | Tipo=IntVar | Nombre_ORtools=presente_t977_op22 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2083
Proceso=LAV | Operario=23 | Trabajo=JSAYPUFLMHOLKI8G | ID_tarea=977 | Tipo=IntVar | Nombre_ORtools=presente_t977_op23 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2084
Proceso=LAV | Operario=24 | Trabajo=JSAYPUFLMHOLKI8G | ID_tarea=977 | Tipo=IntVar | Nombre_ORtools=presente_t977_op24 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2085
Proceso=PIN | Operario=N/A | Trabajo=JSAYPUFLMHOLKI8G | ID_tarea=978 | Tipo=IntVar | Nombre_ORtools=presente_t978 | Clave_diccionario=presente | ID_ORTools=234
Proceso=PIN | Operario=0 | Trabajo=JSAYPUFLMHOLKI8G | ID_tarea=978 | Tipo=IntVar | Nombre_ORtools=presente_t978_op0 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2086
Proceso=PIN | Operario=1 | Trabajo=JSAYPUFLMHOLKI8G | ID_tarea=978 | Tipo=IntVar | Nombre_ORtools=presente_t978_op1 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2087
Proceso=PIN | Operario=2 | Trabajo=JSAYPUFLMHOLKI8G | ID_tarea=978 | Tipo=IntVar | Nombre_ORtools=presente_t978_op2 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2088
Proceso=PIN | Operario=3 | Trabajo=JSAYPUFLMHOLKI8G | ID_tarea=978 | Tipo=IntVar | Nombre_ORtools=presente_t978_op3 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2089
Proceso=PIN | Operario=4 | Trabajo=JSAYPUFLMHOLKI8G | ID_tarea=978 | Tipo=IntVar | Nombre_ORtools=presente_t978_op4 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2090
Proceso=PIN | Operario=5 | Trabajo=JSAYPUFLMHOLKI8G | ID_tarea=978 | Tipo=IntVar | Nombre_ORtools=presente_t978_op5 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2091
Proceso=PIN | Operario=6 | Trabajo=JSAYPUFLMHOLKI8G | ID_tarea=978 | Tipo=IntVar | Nombre_ORtools=presente_t978_op6 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2092
Proceso=PIN | Operario=7 | Trabajo=JSAYPUFLMHOLKI8G | ID_tarea=978 | Tipo=IntVar | Nombre_ORtools=presente_t978_op7 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2093
Proceso=PIN | Operario=8 | Trabajo=JSAYPUFLMHOLKI8G | ID_tarea=978 | Tipo=IntVar | Nombre_ORtools=presente_t978_op8 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2094
Proceso=PIN | Operario=9 | Trabajo=JSAYPUFLMHOLKI8G | ID_tarea=978 | Tipo=IntVar | Nombre_ORtools=presente_t978_op9 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2095
Proceso=PIN | Operario=10 | Trabajo=JSAYPUFLMHOLKI8G | ID_tarea=978 | Tipo=IntVar | Nombre_ORtools=presente_t978_op10 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2096
Proceso=PIN | Operario=11 | Trabajo=JSAYPUFLMHOLKI8G | ID_tarea=978 | Tipo=IntVar | Nombre_ORtools=presente_t978_op11 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2097
Proceso=PIN | Operario=12 | Trabajo=JSAYPUFLMHOLKI8G | ID_tarea=978 | Tipo=IntVar | Nombre_ORtools=presente_t978_op12 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2098
Proceso=PIN | Operario=13 | Trabajo=JSAYPUFLMHOLKI8G | ID_tarea=978 | Tipo=IntVar | Nombre_ORtools=presente_t978_op13 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2099
Proceso=PIN | Operario=14 | Trabajo=JSAYPUFLMHOLKI8G | ID_tarea=978 | Tipo=IntVar | Nombre_ORtools=presente_t978_op14 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2100
Proceso=PIN | Operario=15 | Trabajo=JSAYPUFLMHOLKI8G | ID_tarea=978 | Tipo=IntVar | Nombre_ORtools=presente_t978_op15 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2101
Proceso=PIN | Operario=16 | Trabajo=JSAYPUFLMHOLKI8G | ID_tarea=978 | Tipo=IntVar | Nombre_ORtools=presente_t978_op16 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2102
Proceso=PIN | Operario=17 | Trabajo=JSAYPUFLMHOLKI8G | ID_tarea=978 | Tipo=IntVar | Nombre_ORtools=presente_t978_op17 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2103
Proceso=PIN | Operario=18 | Trabajo=JSAYPUFLMHOLKI8G | ID_tarea=978 | Tipo=IntVar | Nombre_ORtools=presente_t978_op18 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2104
Proceso=PIN | Operario=19 | Trabajo=JSAYPUFLMHOLKI8G | ID_tarea=978 | Tipo=IntVar | Nombre_ORtools=presente_t978_op19 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2105
Proceso=PIN | Operario=20 | Trabajo=JSAYPUFLMHOLKI8G | ID_tarea=978 | Tipo=IntVar | Nombre_ORtools=presente_t978_op20 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2106
Proceso=PIN | Operario=21 | Trabajo=JSAYPUFLMHOLKI8G | ID_tarea=978 | Tipo=IntVar | Nombre_ORtools=presente_t978_op21 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2107
Proceso=PIN | Operario=22 | Trabajo=JSAYPUFLMHOLKI8G | ID_tarea=978 | Tipo=IntVar | Nombre_ORtools=presente_t978_op22 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2108
Proceso=PIN | Operario=23 | Trabajo=JSAYPUFLMHOLKI8G | ID_tarea=978 | Tipo=IntVar | Nombre_ORtools=presente_t978_op23 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2109
Proceso=PIN | Operario=24 | Trabajo=JSAYPUFLMHOLKI8G | ID_tarea=978 | Tipo=IntVar | Nombre_ORtools=presente_t978_op24 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2110
Proceso=CAL | Operario=N/A | Trabajo=JSAYPUFLMHOLKI8G | ID_tarea=979 | Tipo=IntVar | Nombre_ORtools=presente_t979 | Clave_diccionario=presente | ID_ORTools=238
Proceso=CAL | Operario=0 | Trabajo=JSAYPUFLMHOLKI8G | ID_tarea=979 | Tipo=IntVar | Nombre_ORtools=presente_t979_op0 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2111
Proceso=CAL | Operario=1 | Trabajo=JSAYPUFLMHOLKI8G | ID_tarea=979 | Tipo=IntVar | Nombre_ORtools=presente_t979_op1 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2112
Proceso=CAL | Operario=2 | Trabajo=JSAYPUFLMHOLKI8G | ID_tarea=979 | Tipo=IntVar | Nombre_ORtools=presente_t979_op2 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2113
Proceso=CAL | Operario=3 | Trabajo=JSAYPUFLMHOLKI8G | ID_tarea=979 | Tipo=IntVar | Nombre_ORtools=presente_t979_op3 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2114
Proceso=CAL | Operario=4 | Trabajo=JSAYPUFLMHOLKI8G | ID_tarea=979 | Tipo=IntVar | Nombre_ORtools=presente_t979_op4 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2115
Proceso=CAL | Operario=5 | Trabajo=JSAYPUFLMHOLKI8G | ID_tarea=979 | Tipo=IntVar | Nombre_ORtools=presente_t979_op5 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2116
Proceso=CAL | Operario=6 | Trabajo=JSAYPUFLMHOLKI8G | ID_tarea=979 | Tipo=IntVar | Nombre_ORtools=presente_t979_op6 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2117
Proceso=CAL | Operario=7 | Trabajo=JSAYPUFLMHOLKI8G | ID_tarea=979 | Tipo=IntVar | Nombre_ORtools=presente_t979_op7 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2118
Proceso=CAL | Operario=8 | Trabajo=JSAYPUFLMHOLKI8G | ID_tarea=979 | Tipo=IntVar | Nombre_ORtools=presente_t979_op8 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2119
Proceso=CAL | Operario=9 | Trabajo=JSAYPUFLMHOLKI8G | ID_tarea=979 | Tipo=IntVar | Nombre_ORtools=presente_t979_op9 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2120
Proceso=CAL | Operario=10 | Trabajo=JSAYPUFLMHOLKI8G | ID_tarea=979 | Tipo=IntVar | Nombre_ORtools=presente_t979_op10 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2121
Proceso=CAL | Operario=11 | Trabajo=JSAYPUFLMHOLKI8G | ID_tarea=979 | Tipo=IntVar | Nombre_ORtools=presente_t979_op11 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2122
Proceso=CAL | Operario=12 | Trabajo=JSAYPUFLMHOLKI8G | ID_tarea=979 | Tipo=IntVar | Nombre_ORtools=presente_t979_op12 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2123
Proceso=CAL | Operario=13 | Trabajo=JSAYPUFLMHOLKI8G | ID_tarea=979 | Tipo=IntVar | Nombre_ORtools=presente_t979_op13 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2124
Proceso=CAL | Operario=14 | Trabajo=JSAYPUFLMHOLKI8G | ID_tarea=979 | Tipo=IntVar | Nombre_ORtools=presente_t979_op14 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2125
Proceso=CAL | Operario=15 | Trabajo=JSAYPUFLMHOLKI8G | ID_tarea=979 | Tipo=IntVar | Nombre_ORtools=presente_t979_op15 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2126
Proceso=CAL | Operario=16 | Trabajo=JSAYPUFLMHOLKI8G | ID_tarea=979 | Tipo=IntVar | Nombre_ORtools=presente_t979_op16 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2127
Proceso=CAL | Operario=17 | Trabajo=JSAYPUFLMHOLKI8G | ID_tarea=979 | Tipo=IntVar | Nombre_ORtools=presente_t979_op17 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2128
Proceso=CAL | Operario=18 | Trabajo=JSAYPUFLMHOLKI8G | ID_tarea=979 | Tipo=IntVar | Nombre_ORtools=presente_t979_op18 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2129
Proceso=CAL | Operario=19 | Trabajo=JSAYPUFLMHOLKI8G | ID_tarea=979 | Tipo=IntVar | Nombre_ORtools=presente_t979_op19 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2130
Proceso=CAL | Operario=20 | Trabajo=JSAYPUFLMHOLKI8G | ID_tarea=979 | Tipo=IntVar | Nombre_ORtools=presente_t979_op20 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2131
Proceso=CAL | Operario=21 | Trabajo=JSAYPUFLMHOLKI8G | ID_tarea=979 | Tipo=IntVar | Nombre_ORtools=presente_t979_op21 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2132
Proceso=CAL | Operario=22 | Trabajo=JSAYPUFLMHOLKI8G | ID_tarea=979 | Tipo=IntVar | Nombre_ORtools=presente_t979_op22 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2133
Proceso=CAL | Operario=23 | Trabajo=JSAYPUFLMHOLKI8G | ID_tarea=979 | Tipo=IntVar | Nombre_ORtools=presente_t979_op23 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2134
Proceso=CAL | Operario=24 | Trabajo=JSAYPUFLMHOLKI8G | ID_tarea=979 | Tipo=IntVar | Nombre_ORtools=presente_t979_op24 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2135
Proceso=ENS | Operario=N/A | Trabajo=308J1HZDNL4T9ZIC | ID_tarea=980 | Tipo=IntVar | Nombre_ORtools=presente_t980 | Clave_diccionario=presente | ID_ORTools=242
Proceso=ENS | Operario=0 | Trabajo=308J1HZDNL4T9ZIC | ID_tarea=980 | Tipo=IntVar | Nombre_ORtools=presente_t980_op0 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2136
Proceso=ENS | Operario=1 | Trabajo=308J1HZDNL4T9ZIC | ID_tarea=980 | Tipo=IntVar | Nombre_ORtools=presente_t980_op1 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2137
Proceso=ENS | Operario=2 | Trabajo=308J1HZDNL4T9ZIC | ID_tarea=980 | Tipo=IntVar | Nombre_ORtools=presente_t980_op2 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2138
Proceso=ENS | Operario=3 | Trabajo=308J1HZDNL4T9ZIC | ID_tarea=980 | Tipo=IntVar | Nombre_ORtools=presente_t980_op3 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2139
Proceso=ENS | Operario=4 | Trabajo=308J1HZDNL4T9ZIC | ID_tarea=980 | Tipo=IntVar | Nombre_ORtools=presente_t980_op4 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2140
Proceso=ENS | Operario=5 | Trabajo=308J1HZDNL4T9ZIC | ID_tarea=980 | Tipo=IntVar | Nombre_ORtools=presente_t980_op5 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2141
Proceso=ENS | Operario=6 | Trabajo=308J1HZDNL4T9ZIC | ID_tarea=980 | Tipo=IntVar | Nombre_ORtools=presente_t980_op6 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2142
Proceso=ENS | Operario=7 | Trabajo=308J1HZDNL4T9ZIC | ID_tarea=980 | Tipo=IntVar | Nombre_ORtools=presente_t980_op7 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2143
Proceso=ENS | Operario=8 | Trabajo=308J1HZDNL4T9ZIC | ID_tarea=980 | Tipo=IntVar | Nombre_ORtools=presente_t980_op8 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2144
Proceso=ENS | Operario=9 | Trabajo=308J1HZDNL4T9ZIC | ID_tarea=980 | Tipo=IntVar | Nombre_ORtools=presente_t980_op9 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2145
Proceso=ENS | Operario=10 | Trabajo=308J1HZDNL4T9ZIC | ID_tarea=980 | Tipo=IntVar | Nombre_ORtools=presente_t980_op10 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2146
Proceso=ENS | Operario=11 | Trabajo=308J1HZDNL4T9ZIC | ID_tarea=980 | Tipo=IntVar | Nombre_ORtools=presente_t980_op11 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2147
Proceso=ENS | Operario=12 | Trabajo=308J1HZDNL4T9ZIC | ID_tarea=980 | Tipo=IntVar | Nombre_ORtools=presente_t980_op12 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2148
Proceso=ENS | Operario=13 | Trabajo=308J1HZDNL4T9ZIC | ID_tarea=980 | Tipo=IntVar | Nombre_ORtools=presente_t980_op13 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2149
Proceso=ENS | Operario=14 | Trabajo=308J1HZDNL4T9ZIC | ID_tarea=980 | Tipo=IntVar | Nombre_ORtools=presente_t980_op14 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2150
Proceso=ENS | Operario=15 | Trabajo=308J1HZDNL4T9ZIC | ID_tarea=980 | Tipo=IntVar | Nombre_ORtools=presente_t980_op15 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2151
Proceso=ENS | Operario=16 | Trabajo=308J1HZDNL4T9ZIC | ID_tarea=980 | Tipo=IntVar | Nombre_ORtools=presente_t980_op16 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2152
Proceso=ENS | Operario=17 | Trabajo=308J1HZDNL4T9ZIC | ID_tarea=980 | Tipo=IntVar | Nombre_ORtools=presente_t980_op17 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2153
Proceso=ENS | Operario=18 | Trabajo=308J1HZDNL4T9ZIC | ID_tarea=980 | Tipo=IntVar | Nombre_ORtools=presente_t980_op18 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2154
Proceso=ENS | Operario=19 | Trabajo=308J1HZDNL4T9ZIC | ID_tarea=980 | Tipo=IntVar | Nombre_ORtools=presente_t980_op19 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2155
Proceso=ENS | Operario=20 | Trabajo=308J1HZDNL4T9ZIC | ID_tarea=980 | Tipo=IntVar | Nombre_ORtools=presente_t980_op20 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2156
Proceso=ENS | Operario=21 | Trabajo=308J1HZDNL4T9ZIC | ID_tarea=980 | Tipo=IntVar | Nombre_ORtools=presente_t980_op21 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2157
Proceso=ENS | Operario=22 | Trabajo=308J1HZDNL4T9ZIC | ID_tarea=980 | Tipo=IntVar | Nombre_ORtools=presente_t980_op22 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2158
Proceso=ENS | Operario=23 | Trabajo=308J1HZDNL4T9ZIC | ID_tarea=980 | Tipo=IntVar | Nombre_ORtools=presente_t980_op23 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2159
Proceso=ENS | Operario=24 | Trabajo=308J1HZDNL4T9ZIC | ID_tarea=980 | Tipo=IntVar | Nombre_ORtools=presente_t980_op24 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2160
Proceso=TEL | Operario=N/A | Trabajo=308J1HZDNL4T9ZIC | ID_tarea=981 | Tipo=IntVar | Nombre_ORtools=presente_t981 | Clave_diccionario=presente | ID_ORTools=246
Proceso=TEL | Operario=0 | Trabajo=308J1HZDNL4T9ZIC | ID_tarea=981 | Tipo=IntVar | Nombre_ORtools=presente_t981_op0 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2161
Proceso=TEL | Operario=1 | Trabajo=308J1HZDNL4T9ZIC | ID_tarea=981 | Tipo=IntVar | Nombre_ORtools=presente_t981_op1 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2162
Proceso=TEL | Operario=2 | Trabajo=308J1HZDNL4T9ZIC | ID_tarea=981 | Tipo=IntVar | Nombre_ORtools=presente_t981_op2 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2163
Proceso=TEL | Operario=3 | Trabajo=308J1HZDNL4T9ZIC | ID_tarea=981 | Tipo=IntVar | Nombre_ORtools=presente_t981_op3 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2164
Proceso=TEL | Operario=4 | Trabajo=308J1HZDNL4T9ZIC | ID_tarea=981 | Tipo=IntVar | Nombre_ORtools=presente_t981_op4 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2165
Proceso=TEL | Operario=5 | Trabajo=308J1HZDNL4T9ZIC | ID_tarea=981 | Tipo=IntVar | Nombre_ORtools=presente_t981_op5 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2166
Proceso=TEL | Operario=6 | Trabajo=308J1HZDNL4T9ZIC | ID_tarea=981 | Tipo=IntVar | Nombre_ORtools=presente_t981_op6 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2167
Proceso=TEL | Operario=7 | Trabajo=308J1HZDNL4T9ZIC | ID_tarea=981 | Tipo=IntVar | Nombre_ORtools=presente_t981_op7 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2168
Proceso=TEL | Operario=8 | Trabajo=308J1HZDNL4T9ZIC | ID_tarea=981 | Tipo=IntVar | Nombre_ORtools=presente_t981_op8 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2169
Proceso=TEL | Operario=9 | Trabajo=308J1HZDNL4T9ZIC | ID_tarea=981 | Tipo=IntVar | Nombre_ORtools=presente_t981_op9 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2170
Proceso=TEL | Operario=10 | Trabajo=308J1HZDNL4T9ZIC | ID_tarea=981 | Tipo=IntVar | Nombre_ORtools=presente_t981_op10 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2171
Proceso=TEL | Operario=11 | Trabajo=308J1HZDNL4T9ZIC | ID_tarea=981 | Tipo=IntVar | Nombre_ORtools=presente_t981_op11 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2172
Proceso=TEL | Operario=12 | Trabajo=308J1HZDNL4T9ZIC | ID_tarea=981 | Tipo=IntVar | Nombre_ORtools=presente_t981_op12 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2173
Proceso=TEL | Operario=13 | Trabajo=308J1HZDNL4T9ZIC | ID_tarea=981 | Tipo=IntVar | Nombre_ORtools=presente_t981_op13 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2174
Proceso=TEL | Operario=14 | Trabajo=308J1HZDNL4T9ZIC | ID_tarea=981 | Tipo=IntVar | Nombre_ORtools=presente_t981_op14 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2175
Proceso=TEL | Operario=15 | Trabajo=308J1HZDNL4T9ZIC | ID_tarea=981 | Tipo=IntVar | Nombre_ORtools=presente_t981_op15 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2176
Proceso=TEL | Operario=16 | Trabajo=308J1HZDNL4T9ZIC | ID_tarea=981 | Tipo=IntVar | Nombre_ORtools=presente_t981_op16 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2177
Proceso=TEL | Operario=17 | Trabajo=308J1HZDNL4T9ZIC | ID_tarea=981 | Tipo=IntVar | Nombre_ORtools=presente_t981_op17 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2178
Proceso=TEL | Operario=18 | Trabajo=308J1HZDNL4T9ZIC | ID_tarea=981 | Tipo=IntVar | Nombre_ORtools=presente_t981_op18 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2179
Proceso=TEL | Operario=19 | Trabajo=308J1HZDNL4T9ZIC | ID_tarea=981 | Tipo=IntVar | Nombre_ORtools=presente_t981_op19 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2180
Proceso=TEL | Operario=20 | Trabajo=308J1HZDNL4T9ZIC | ID_tarea=981 | Tipo=IntVar | Nombre_ORtools=presente_t981_op20 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2181
Proceso=TEL | Operario=21 | Trabajo=308J1HZDNL4T9ZIC | ID_tarea=981 | Tipo=IntVar | Nombre_ORtools=presente_t981_op21 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2182
Proceso=TEL | Operario=22 | Trabajo=308J1HZDNL4T9ZIC | ID_tarea=981 | Tipo=IntVar | Nombre_ORtools=presente_t981_op22 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2183
Proceso=TEL | Operario=23 | Trabajo=308J1HZDNL4T9ZIC | ID_tarea=981 | Tipo=IntVar | Nombre_ORtools=presente_t981_op23 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2184
Proceso=TEL | Operario=24 | Trabajo=308J1HZDNL4T9ZIC | ID_tarea=981 | Tipo=IntVar | Nombre_ORtools=presente_t981_op24 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2185
Proceso=PDI | Operario=N/A | Trabajo=308J1HZDNL4T9ZIC | ID_tarea=982 | Tipo=IntVar | Nombre_ORtools=presente_t982 | Clave_diccionario=presente | ID_ORTools=250
Proceso=PDI | Operario=0 | Trabajo=308J1HZDNL4T9ZIC | ID_tarea=982 | Tipo=IntVar | Nombre_ORtools=presente_t982_op0 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2186
Proceso=PDI | Operario=1 | Trabajo=308J1HZDNL4T9ZIC | ID_tarea=982 | Tipo=IntVar | Nombre_ORtools=presente_t982_op1 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2187
Proceso=PDI | Operario=2 | Trabajo=308J1HZDNL4T9ZIC | ID_tarea=982 | Tipo=IntVar | Nombre_ORtools=presente_t982_op2 | Clave_diccionario=presente_operarios_vars | ID_ORTools=2188
